ShiftId,SyntheticStaffId,ShiftDate,ShiftType,TeamCode,StartTime,EndTime,IsBankShift,UrgentCareFlag
RF-SH-00034974,DRH-STF-0055,2026-04-03,worked,PAL-HOME,08:00,16:00,N,N
RF-SH-00034975,DRH-STF-0009,2026-04-15,worked,MH-CRHT,09:00,19:00,Y,N
RF-SH-00034976,DRH-STF-0136,2026-04-10,planned,MH-ACCESS,08:00,16:00,N,N
RF-SH-00034977,DRH-STF-0113,2026-04-26,planned,MH-ACCESS,07:00,20:00,N,N
RF-SH-00034978,DRH-STF-0090,2026-04-23,planned,DENT-UC,08:00,19:00,N,N
RF-SH-00034979,DRH-STF-0028,2026-04-03,worked,DENT-UC,08:00,18:00,N,N
RF-SH-00034980,DRH-STF-0044,2026-04-26,planned,PAL-HOME,09:00,17:00,N,N
RF-SH-00034981,DRH-STF-0126,2026-04-05,worked,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00034982,DRH-STF-0104,2026-04-08,planned,IUCS-CTR,08:00,17:00,Y,Y
RF-SH-00034983,DRH-STF-0028,2026-04-05,planned,DENT-UC,09:00,18:00,N,N
RF-SH-00034984,DRH-STF-0100,2026-04-20,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00034985,DRH-STF-0063,2026-04-17,planned,DENT-UC,07:00,20:00,N,N
RF-SH-00034986,DRH-STF-0046,2026-04-11,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00034987,DRH-STF-0056,2026-04-24,planned,PAL-HOME,07:00,19:00,N,N
RF-SH-00034988,DRH-STF-0007,2026-04-02,planned,DENT-UC,07:00,21:00,N,N
RF-SH-00034989,DRH-STF-0013,2026-04-04,planned,MH-CRHT,09:00,20:00,Y,N
RF-SH-00034990,DRH-STF-0114,2026-04-10,planned,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00034991,DRH-STF-0054,2026-04-21,planned,MH-CRHT,07:00,21:00,N,N
RF-SH-00034992,DRH-STF-0032,2026-04-14,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00034993,DRH-STF-0126,2026-04-07,worked,IUCS-CTR,07:00,16:00,N,Y
RF-SH-00034994,DRH-STF-0137,2026-04-16,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00034995,DRH-STF-0136,2026-04-20,planned,MH-ACCESS,07:00,17:00,N,N
RF-SH-00034996,DRH-STF-0075,2026-04-03,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00034997,DRH-STF-0050,2026-04-21,worked,PAL-HOME,08:00,21:00,N,N
RF-SH-00034998,DRH-STF-0075,2026-04-25,planned,MH-ACCESS,09:00,19:00,N,N
RF-SH-00034999,DRH-STF-0096,2026-04-09,worked,PAL-HOME,07:00,20:00,Y,N
RF-SH-00035000,DRH-STF-0117,2026-04-30,planned,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00035001,DRH-STF-0074,2026-04-26,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00035002,DRH-STF-0145,2026-04-25,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00035003,DRH-STF-0106,2026-04-24,planned,PAL-HOME,08:00,21:00,N,N
RF-SH-00035004,DRH-STF-0130,2026-04-09,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00035005,DRH-STF-0071,2026-04-16,worked,PAL-HOME,08:00,20:00,N,N
RF-SH-00035006,DRH-STF-0029,2026-04-15,planned,MH-CRHT,08:00,20:00,Y,N
RF-SH-00035007,DRH-STF-0087,2026-04-21,worked,PAL-HOME,07:00,19:00,N,N
RF-SH-00035008,DRH-STF-0093,2026-04-09,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035009,DRH-STF-0043,2026-04-29,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00035010,DRH-STF-0050,2026-04-29,worked,PAL-HOME,08:00,20:00,N,N
RF-SH-00035011,DRH-STF-0032,2026-04-29,planned,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00035012,DRH-STF-0031,2026-04-29,worked,IUCS-CTR,08:00,21:00,N,Y
RF-SH-00035013,DRH-STF-0140,2026-04-25,planned,IUCS-CTR,08:00,17:00,N,Y
RF-SH-00035014,DRH-STF-0018,2026-04-12,planned,PAL-HOME,07:00,16:00,Y,N
RF-SH-00035015,DRH-STF-0001,2026-04-03,worked,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00035016,DRH-STF-0009,2026-04-28,worked,MH-CRHT,07:00,20:00,N,N
RF-SH-00035017,DRH-STF-0031,2026-04-13,worked,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00035018,DRH-STF-0089,2026-04-08,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00035019,DRH-STF-0015,2026-04-28,planned,MH-ACCESS,07:00,20:00,N,N
RF-SH-00035020,DRH-STF-0072,2026-04-13,worked,PAL-HOME,09:00,16:00,N,N
RF-SH-00035021,DRH-STF-0129,2026-04-17,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00035022,DRH-STF-0145,2026-04-09,planned,MH-CRHT,09:00,20:00,N,N
RF-SH-00035023,DRH-STF-0133,2026-04-04,planned,PAL-HOME,09:00,20:00,Y,N
RF-SH-00035024,DRH-STF-0140,2026-04-30,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035025,DRH-STF-0072,2026-04-10,worked,PAL-HOME,08:00,20:00,N,N
RF-SH-00035026,DRH-STF-0047,2026-04-06,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00035027,DRH-STF-0142,2026-04-03,planned,MH-ACCESS,09:00,16:00,N,N
RF-SH-00035028,DRH-STF-0090,2026-04-03,planned,DENT-UC,08:00,17:00,N,N
RF-SH-00035029,DRH-STF-0120,2026-04-13,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00035030,DRH-STF-0138,2026-04-05,planned,DENT-UC,07:00,18:00,N,N
RF-SH-00035031,DRH-STF-0098,2026-04-12,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00035032,DRH-STF-0103,2026-04-08,worked,MH-CRHT,07:00,19:00,Y,N
RF-SH-00035033,DRH-STF-0139,2026-04-17,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00035034,DRH-STF-0015,2026-04-23,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00035035,DRH-STF-0116,2026-04-17,worked,MH-CRHT,09:00,19:00,N,N
RF-SH-00035036,DRH-STF-0106,2026-04-11,worked,PAL-HOME,08:00,18:00,N,N
RF-SH-00035037,DRH-STF-0050,2026-04-25,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00035038,DRH-STF-0004,2026-04-29,planned,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00035039,DRH-STF-0010,2026-04-11,planned,IUCS-HUB,07:00,17:00,Y,Y
RF-SH-00035040,DRH-STF-0005,2026-04-07,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00035041,DRH-STF-0125,2026-04-18,worked,DENT-UC,07:00,16:00,N,N
RF-SH-00035042,DRH-STF-0045,2026-04-22,planned,DENT-UC,09:00,16:00,Y,N
RF-SH-00035043,DRH-STF-0028,2026-04-09,worked,DENT-UC,08:00,19:00,Y,N
RF-SH-00035044,DRH-STF-0043,2026-04-21,planned,MH-CRHT,07:00,18:00,N,N
RF-SH-00035045,DRH-STF-0139,2026-04-15,planned,MH-CRHT,08:00,17:00,N,N
RF-SH-00035046,DRH-STF-0003,2026-04-30,worked,DENT-UC,07:00,18:00,N,N
RF-SH-00035047,DRH-STF-0097,2026-04-21,planned,MH-ACCESS,07:00,17:00,N,N
RF-SH-00035048,DRH-STF-0045,2026-04-29,worked,DENT-UC,08:00,17:00,Y,N
RF-SH-00035049,DRH-STF-0021,2026-04-30,worked,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00035050,DRH-STF-0074,2026-04-16,planned,MH-ACCESS,07:00,21:00,Y,N
RF-SH-00035051,DRH-STF-0112,2026-04-28,worked,IUCS-HUB,07:00,16:00,Y,Y
RF-SH-00035052,DRH-STF-0140,2026-04-30,worked,IUCS-CTR,08:00,21:00,N,Y
RF-SH-00035053,DRH-STF-0061,2026-04-03,planned,MH-CRHT,08:00,21:00,N,N
RF-SH-00035054,DRH-STF-0128,2026-04-22,planned,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00035055,DRH-STF-0046,2026-04-06,worked,MH-CRHT,07:00,17:00,N,N
RF-SH-00035056,DRH-STF-0038,2026-04-05,planned,IUCS-CTR,07:00,20:00,N,Y
RF-SH-00035057,DRH-STF-0008,2026-04-17,worked,MH-CRHT,08:00,20:00,Y,N
RF-SH-00035058,DRH-STF-0062,2026-04-16,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00035059,DRH-STF-0128,2026-04-14,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00035060,DRH-STF-0010,2026-04-09,worked,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00035061,DRH-STF-0084,2026-04-17,worked,DENT-UC,07:00,18:00,N,N
RF-SH-00035062,DRH-STF-0101,2026-04-26,worked,MH-CRHT,07:00,20:00,N,N
RF-SH-00035063,DRH-STF-0033,2026-04-20,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00035064,DRH-STF-0074,2026-04-11,worked,MH-ACCESS,07:00,21:00,N,N
RF-SH-00035065,DRH-STF-0030,2026-04-22,planned,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00035066,DRH-STF-0034,2026-04-30,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00035067,DRH-STF-0048,2026-04-24,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00035068,DRH-STF-0038,2026-04-21,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00035069,DRH-STF-0078,2026-04-05,worked,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00035070,DRH-STF-0069,2026-04-22,worked,MH-CRHT,08:00,18:00,N,N
RF-SH-00035071,DRH-STF-0132,2026-04-03,worked,MH-ACCESS,09:00,18:00,Y,N
RF-SH-00035072,DRH-STF-0145,2026-04-09,worked,MH-CRHT,09:00,20:00,N,N
RF-SH-00035073,DRH-STF-0061,2026-04-18,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00035074,DRH-STF-0092,2026-04-17,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035075,DRH-STF-0105,2026-04-27,planned,MH-ACCESS,08:00,16:00,N,N
RF-SH-00035076,DRH-STF-0130,2026-04-02,worked,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00035077,DRH-STF-0027,2026-04-27,planned,DENT-UC,09:00,17:00,N,N
RF-SH-00035078,DRH-STF-0027,2026-04-11,planned,DENT-UC,07:00,21:00,Y,N
RF-SH-00035079,DRH-STF-0008,2026-04-15,planned,MH-CRHT,08:00,16:00,Y,N
RF-SH-00035080,DRH-STF-0103,2026-04-16,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00035081,DRH-STF-0140,2026-04-08,planned,IUCS-CTR,08:00,17:00,N,Y
RF-SH-00035082,DRH-STF-0115,2026-04-13,planned,MH-ACCESS,07:00,19:00,N,N
RF-SH-00035083,DRH-STF-0114,2026-04-19,worked,IUCS-CTR,08:00,17:00,N,Y
RF-SH-00035084,DRH-STF-0054,2026-04-12,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00035085,DRH-STF-0087,2026-04-12,planned,PAL-HOME,09:00,21:00,N,N
RF-SH-00035086,DRH-STF-0085,2026-04-23,planned,MH-ACCESS,09:00,16:00,N,N
RF-SH-00035087,DRH-STF-0021,2026-04-02,worked,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00035088,DRH-STF-0029,2026-04-22,worked,MH-CRHT,08:00,20:00,N,N
RF-SH-00035089,DRH-STF-0084,2026-04-08,planned,DENT-UC,09:00,20:00,N,N
RF-SH-00035090,DRH-STF-0108,2026-04-06,worked,MH-CRHT,08:00,20:00,N,N
RF-SH-00035091,DRH-STF-0035,2026-04-06,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00035092,DRH-STF-0037,2026-04-04,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00035093,DRH-STF-0021,2026-04-21,planned,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00035094,DRH-STF-0108,2026-04-17,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00035095,DRH-STF-0057,2026-04-26,worked,MH-ACCESS,08:00,21:00,N,N
RF-SH-00035096,DRH-STF-0087,2026-04-26,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00035097,DRH-STF-0141,2026-04-04,worked,PAL-HOME,09:00,21:00,N,N
RF-SH-00035098,DRH-STF-0038,2026-04-19,worked,IUCS-CTR,09:00,18:00,Y,Y
RF-SH-00035099,DRH-STF-0143,2026-04-17,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00035100,DRH-STF-0070,2026-04-05,planned,MH-ACCESS,07:00,18:00,Y,N
RF-SH-00035101,DRH-STF-0011,2026-04-09,planned,PAL-HOME,08:00,19:00,N,N
RF-SH-00035102,DRH-STF-0073,2026-04-16,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00035103,DRH-STF-0077,2026-04-25,planned,MH-ACCESS,07:00,16:00,N,N
RF-SH-00035104,DRH-STF-0128,2026-04-07,worked,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00035105,DRH-STF-0043,2026-04-06,worked,MH-CRHT,08:00,20:00,N,N
RF-SH-00035106,DRH-STF-0020,2026-04-23,planned,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00035107,DRH-STF-0089,2026-04-05,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00035108,DRH-STF-0052,2026-04-18,planned,IUCS-CTR,09:00,19:00,Y,Y
RF-SH-00035109,DRH-STF-0105,2026-04-12,planned,MH-ACCESS,09:00,19:00,N,N
RF-SH-00035110,DRH-STF-0145,2026-04-20,planned,MH-CRHT,07:00,21:00,N,N
RF-SH-00035111,DRH-STF-0032,2026-04-18,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00035112,DRH-STF-0102,2026-04-07,planned,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00035113,DRH-STF-0044,2026-04-08,planned,PAL-HOME,07:00,18:00,Y,N
RF-SH-00035114,DRH-STF-0036,2026-04-01,worked,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00035115,DRH-STF-0078,2026-04-13,planned,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00035116,DRH-STF-0044,2026-04-01,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00035117,DRH-STF-0026,2026-04-11,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00035118,DRH-STF-0099,2026-04-21,planned,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00035119,DRH-STF-0099,2026-04-27,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00035120,DRH-STF-0122,2026-04-08,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00035121,DRH-STF-0139,2026-04-02,planned,MH-CRHT,09:00,19:00,Y,N
RF-SH-00035122,DRH-STF-0014,2026-04-09,worked,IUCS-CTR,07:00,16:00,Y,Y
RF-SH-00035123,DRH-STF-0056,2026-04-01,worked,PAL-HOME,08:00,16:00,N,N
RF-SH-00035124,DRH-STF-0115,2026-04-26,worked,MH-ACCESS,09:00,20:00,N,N
RF-SH-00035125,DRH-STF-0108,2026-04-13,planned,MH-CRHT,08:00,17:00,N,N
RF-SH-00035126,DRH-STF-0050,2026-04-26,worked,PAL-HOME,07:00,19:00,N,N
RF-SH-00035127,DRH-STF-0084,2026-04-25,planned,DENT-UC,09:00,17:00,N,N
RF-SH-00035128,DRH-STF-0002,2026-04-12,worked,IUCS-HUB,08:00,17:00,Y,Y
RF-SH-00035129,DRH-STF-0060,2026-04-06,planned,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00035130,DRH-STF-0084,2026-04-09,worked,DENT-UC,07:00,18:00,N,N
RF-SH-00035131,DRH-STF-0085,2026-04-14,worked,MH-ACCESS,09:00,17:00,N,N
RF-SH-00035132,DRH-STF-0138,2026-04-07,planned,DENT-UC,08:00,19:00,N,N
RF-SH-00035133,DRH-STF-0137,2026-04-29,planned,MH-ACCESS,08:00,17:00,N,N
RF-SH-00035134,DRH-STF-0031,2026-04-29,worked,IUCS-CTR,07:00,20:00,Y,Y
RF-SH-00035135,DRH-STF-0064,2026-04-05,worked,MH-ACCESS,09:00,17:00,N,N
RF-SH-00035136,DRH-STF-0141,2026-04-05,worked,PAL-HOME,09:00,21:00,N,N
RF-SH-00035137,DRH-STF-0010,2026-04-27,planned,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00035138,DRH-STF-0055,2026-04-21,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00035139,DRH-STF-0041,2026-04-27,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00035140,DRH-STF-0033,2026-04-05,planned,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00035141,DRH-STF-0063,2026-04-03,worked,DENT-UC,07:00,20:00,Y,N
RF-SH-00035142,DRH-STF-0030,2026-04-21,worked,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00035143,DRH-STF-0129,2026-04-29,planned,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00035144,DRH-STF-0084,2026-04-09,planned,DENT-UC,08:00,20:00,N,N
RF-SH-00035145,DRH-STF-0117,2026-04-12,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00035146,DRH-STF-0097,2026-04-24,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00035147,DRH-STF-0020,2026-04-18,worked,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00035148,DRH-STF-0050,2026-04-01,worked,PAL-HOME,08:00,21:00,N,N
RF-SH-00035149,DRH-STF-0009,2026-04-13,planned,MH-CRHT,09:00,16:00,N,N
RF-SH-00035150,DRH-STF-0011,2026-04-10,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00035151,DRH-STF-0048,2026-04-21,worked,MH-CRHT,09:00,20:00,N,N
RF-SH-00035152,DRH-STF-0129,2026-04-22,planned,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00035153,DRH-STF-0058,2026-04-17,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00035154,DRH-STF-0001,2026-04-04,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00035155,DRH-STF-0073,2026-04-25,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00035156,DRH-STF-0022,2026-04-30,worked,DENT-UC,08:00,19:00,N,N
RF-SH-00035157,DRH-STF-0052,2026-04-08,planned,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00035158,DRH-STF-0002,2026-04-17,worked,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00035159,DRH-STF-0062,2026-04-04,worked,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00035160,DRH-STF-0144,2026-04-23,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00035161,DRH-STF-0084,2026-04-02,worked,DENT-UC,09:00,21:00,N,N
RF-SH-00035162,DRH-STF-0026,2026-04-21,planned,PAL-HOME,07:00,19:00,N,N
RF-SH-00035163,DRH-STF-0014,2026-04-11,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00035164,DRH-STF-0049,2026-04-29,worked,PAL-HOME,08:00,21:00,N,N
RF-SH-00035165,DRH-STF-0091,2026-04-17,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00035166,DRH-STF-0036,2026-04-15,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00035167,DRH-STF-0085,2026-04-10,planned,MH-ACCESS,08:00,18:00,N,N
RF-SH-00035168,DRH-STF-0141,2026-04-26,worked,PAL-HOME,09:00,18:00,N,N
RF-SH-00035169,DRH-STF-0015,2026-04-12,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00035170,DRH-STF-0032,2026-04-12,planned,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00035171,DRH-STF-0131,2026-04-04,worked,MH-ACCESS,09:00,20:00,N,N
RF-SH-00035172,DRH-STF-0109,2026-04-15,worked,MH-ACCESS,09:00,16:00,Y,N
RF-SH-00035173,DRH-STF-0085,2026-04-08,planned,MH-ACCESS,08:00,16:00,Y,N
RF-SH-00035174,DRH-STF-0038,2026-04-11,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035175,DRH-STF-0048,2026-04-18,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00035176,DRH-STF-0023,2026-04-28,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035177,DRH-STF-0043,2026-04-27,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00035178,DRH-STF-0049,2026-04-25,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00035179,DRH-STF-0007,2026-04-25,planned,DENT-UC,08:00,18:00,N,N
RF-SH-00035180,DRH-STF-0109,2026-04-19,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00035181,DRH-STF-0116,2026-04-20,planned,MH-CRHT,07:00,21:00,N,N
RF-SH-00035182,DRH-STF-0076,2026-04-28,worked,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00035183,DRH-STF-0024,2026-04-12,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00035184,DRH-STF-0040,2026-04-23,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00035185,DRH-STF-0098,2026-04-14,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00035186,DRH-STF-0117,2026-04-12,planned,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00035187,DRH-STF-0047,2026-04-27,worked,PAL-HOME,09:00,18:00,Y,N
RF-SH-00035188,DRH-STF-0097,2026-04-22,worked,MH-ACCESS,07:00,16:00,N,N
RF-SH-00035189,DRH-STF-0105,2026-04-07,worked,MH-ACCESS,09:00,18:00,Y,N
RF-SH-00035190,DRH-STF-0073,2026-04-11,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00035191,DRH-STF-0078,2026-04-21,planned,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00035192,DRH-STF-0055,2026-04-06,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00035193,DRH-STF-0009,2026-04-03,worked,MH-CRHT,08:00,21:00,N,N
RF-SH-00035194,DRH-STF-0067,2026-04-11,worked,PAL-HOME,07:00,19:00,N,N
RF-SH-00035195,DRH-STF-0109,2026-04-22,planned,MH-ACCESS,07:00,21:00,N,N
RF-SH-00035196,DRH-STF-0046,2026-04-17,planned,MH-CRHT,09:00,20:00,N,N
RF-SH-00035197,DRH-STF-0079,2026-04-28,worked,DENT-UC,08:00,20:00,Y,N
RF-SH-00035198,DRH-STF-0098,2026-04-07,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00035199,DRH-STF-0017,2026-04-17,planned,DENT-UC,09:00,21:00,N,N
RF-SH-00035200,DRH-STF-0080,2026-04-07,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00035201,DRH-STF-0074,2026-04-10,worked,MH-ACCESS,09:00,17:00,N,N
RF-SH-00035202,DRH-STF-0065,2026-04-29,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00035203,DRH-STF-0072,2026-04-30,planned,PAL-HOME,09:00,17:00,N,N
RF-SH-00035204,DRH-STF-0104,2026-04-09,planned,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00035205,DRH-STF-0121,2026-04-14,worked,DENT-UC,08:00,17:00,N,N
RF-SH-00035206,DRH-STF-0115,2026-04-15,planned,MH-ACCESS,07:00,21:00,Y,N
RF-SH-00035207,DRH-STF-0078,2026-04-26,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035208,DRH-STF-0038,2026-04-13,planned,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00035209,DRH-STF-0129,2026-04-05,planned,IUCS-HUB,08:00,21:00,Y,Y
RF-SH-00035210,DRH-STF-0010,2026-04-13,worked,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00035211,DRH-STF-0008,2026-04-29,planned,MH-CRHT,08:00,21:00,N,N
RF-SH-00035212,DRH-STF-0027,2026-04-15,planned,DENT-UC,09:00,20:00,N,N
RF-SH-00035213,DRH-STF-0033,2026-04-07,planned,IUCS-CTR,08:00,21:00,N,Y
RF-SH-00035214,DRH-STF-0021,2026-04-30,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00035215,DRH-STF-0061,2026-04-01,worked,MH-CRHT,07:00,20:00,N,N
RF-SH-00035216,DRH-STF-0108,2026-04-02,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00035217,DRH-STF-0005,2026-04-19,planned,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00035218,DRH-STF-0027,2026-04-08,planned,DENT-UC,09:00,17:00,N,N
RF-SH-00035219,DRH-STF-0139,2026-04-25,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00035220,DRH-STF-0114,2026-04-11,planned,IUCS-CTR,07:00,16:00,Y,Y
RF-SH-00035221,DRH-STF-0086,2026-04-29,planned,MH-ACCESS,09:00,16:00,N,N
RF-SH-00035222,DRH-STF-0072,2026-04-27,planned,PAL-HOME,09:00,20:00,N,N
RF-SH-00035223,DRH-STF-0058,2026-04-05,planned,PAL-HOME,09:00,16:00,Y,N
RF-SH-00035224,DRH-STF-0091,2026-04-23,worked,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00035225,DRH-STF-0002,2026-04-10,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00035226,DRH-STF-0083,2026-04-08,worked,MH-ACCESS,07:00,18:00,N,N
RF-SH-00035227,DRH-STF-0048,2026-04-28,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00035228,DRH-STF-0130,2026-04-15,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00035229,DRH-STF-0008,2026-04-27,worked,MH-CRHT,08:00,18:00,N,N
RF-SH-00035230,DRH-STF-0059,2026-04-11,planned,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00035231,DRH-STF-0120,2026-04-28,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00035232,DRH-STF-0062,2026-04-09,worked,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00035233,DRH-STF-0116,2026-04-17,worked,MH-CRHT,07:00,19:00,N,N
RF-SH-00035234,DRH-STF-0101,2026-04-23,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00035235,DRH-STF-0045,2026-04-10,planned,DENT-UC,07:00,21:00,N,N
RF-SH-00035236,DRH-STF-0054,2026-04-04,worked,MH-CRHT,08:00,21:00,N,N
RF-SH-00035237,DRH-STF-0082,2026-04-10,worked,MH-ACCESS,07:00,17:00,N,N
RF-SH-00035238,DRH-STF-0143,2026-04-22,planned,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00035239,DRH-STF-0010,2026-04-06,worked,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00035240,DRH-STF-0071,2026-04-07,worked,PAL-HOME,09:00,16:00,N,N
RF-SH-00035241,DRH-STF-0087,2026-04-10,planned,PAL-HOME,08:00,21:00,Y,N
RF-SH-00035242,DRH-STF-0132,2026-04-29,planned,MH-ACCESS,07:00,18:00,N,N
RF-SH-00035243,DRH-STF-0138,2026-04-18,worked,DENT-UC,07:00,21:00,N,N
RF-SH-00035244,DRH-STF-0005,2026-04-02,worked,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00035245,DRH-STF-0086,2026-04-11,worked,MH-ACCESS,09:00,17:00,N,N
RF-SH-00035246,DRH-STF-0113,2026-04-03,planned,MH-ACCESS,08:00,21:00,N,N
